protein_a,protein_b,chain_a,chain_b,length_a,length_b,identity,coverage_shorter,aligned_pairs,score
2Y0T,3V75,B,A,49,285,0.34146341463414637,0.8367346938775511,41,33.0
2Y0T,3ZRX,B,A,49,111,1.0,0.9795918367346939,48,235.0
2Y72,3E5T,A,A,85,228,0.4084507042253521,0.8352941176470589,71,46.5
2Y72,3MD4,A,A,85,6,0.3333333333333333,1.0,6,8.0
2Y72,3MEA,A,B,85,3,0.6666666666666666,1.0,3,7.0
2Y72,3MGN,A,H,85,1,1.0,1.0,1,6.0
2Y72,3NE0,A,A,85,208,0.32432432432432434,0.8705882352941177,74,37.0
2Y72,3SUK,A,A,85,124,0.3291139240506329,0.9294117647058824,79,30.0
2Y72,3V75,A,A,85,285,0.34177215189873417,0.9294117647058824,79,39.5
2Y72,3W4Q,A,A,85,258,0.35714285714285715,0.8235294117647058,70,24.0
2Y72,4DD5,A,A,85,387,0.32,0.8823529411764706,75,33.0
2Y7L,2Y9F,B,A,7,149,0.42857142857142855,1.0,7,14.0
2Y7L,2YLB,B,A,7,65,0.3333333333333333,0.8571428571428571,6,11.0
2Y7L,2ZU1,B,A,7,180,0.7142857142857143,1.0,7,20.0
2Y7L,3A7L,B,A,7,128,0.5,0.8571428571428571,6,17.0
2Y7L,3BED,B,A,7,130,0.6666666666666666,0.8571428571428571,6,22.0
2Y7L,3DRF,B,A,7,539,0.5,0.8571428571428571,6,16.0
2Y7L,3FKE,B,A,7,123,0.3333333333333333,0.8571428571428571,6,16.0
2Y7L,3FMY,B,A,7,65,0.3333333333333333,0.8571428571428571,6,16.0
2Y7L,3HHP,B,A,7,312,0.6666666666666666,0.8571428571428571,6,21.0
2Y7L,3HZ8,B,A,7,192,0.6666666666666666,0.8571428571428571,6,19.0
2Y7L,3I2Z,B,B,7,67,0.5,0.8571428571428571,6,12.0
2Y7L,3IVV,A,D,312,9,0.5,0.8888888888888888,8,17.0
2Y7L,3K6Y,B,A,7,227,0.5714285714285714,1.0,7,18.0
2Y7L,3L41,B,A,7,214,0.5,0.8571428571428571,6,12.0
2Y7L,3LG3,B,A,7,419,0.5714285714285714,1.0,7,18.0
2Y7L,3MD4,A,A,312,6,0.5,1.0,6,17.0
2Y7L,3MD5,A,A,312,6,0.5,1.0,6,19.0
2Y7L,3MGN,A,H,312,1,1.0,1.0,1,6.0
2Y7L,3NPV,B,A,7,249,0.5,0.8571428571428571,6,13.0
2Y7L,3NVG,A,A,312,6,0.4,0.8333333333333334,5,13.0
2Y7L,3OQY,A,a,312,13,0.36363636363636365,0.8461538461538461,11,13.0
2Y7L,3PID,B,A,7,387,0.6666666666666666,0.8571428571428571,6,19.0
2Y7L,3PVE,B,A,7,175,0.6666666666666666,0.8571428571428571,6,19.0
2Y7L,3Q2X,A,A,312,6,0.5,1.0,6,14.0
2Y7L,3QPA,B,A,7,196,0.6666666666666666,0.8571428571428571,6,15.0
2Y7L,3R6D,B,A,7,215,0.5,0.8571428571428571,6,14.0
2Y7L,3S0A,B,A,7,119,0.5,0.8571428571428571,6,16.0
2Y7L,3SD2,B,A,7,86,0.3333333333333333,0.8571428571428571,6,15.0
2Y7L,3SZH,A,D,312,116,0.32978723404255317,0.8103448275862069,94,37.0
2Y7L,3T3K,B,A,7,122,0.5,0.8571428571428571,6,16.0
2Y7L,3U97,B,A,7,77,0.5,0.8571428571428571,6,11.0
2Y7L,3V75,B,A,7,285,0.5,0.8571428571428571,6,17.0
2Y7L,3W4Q,B,A,7,258,0.5,0.8571428571428571,6,17.0
2Y7L,3ZZY,B,B,7,104,0.5,0.8571428571428571,6,10.0
2Y7L,4AM1,B,A,7,345,0.6666666666666666,0.8571428571428571,6,19.0
2Y7L,4B6G,B,A,7,283,0.5714285714285714,1.0,7,15.0
2Y7L,4EK3,B,A,7,287,0.5,0.8571428571428571,6,15.0
2Y7L,4ERY,B,A,7,304,0.3333333333333333,0.8571428571428571,6,11.0
2Y7L,4G14,A,A,312,5,0.4,1.0,5,11.0
2Y7L,4G6C,B,A,7,333,0.5,0.8571428571428571,6,15.0
2Y7L,4G7X,B,A,7,92,0.3333333333333333,0.8571428571428571,6,13.0
2Y7L,4HJP,B,A,7,281,0.42857142857142855,1.0,7,14.0
2Y7L,4HWM,B,A,7,117,0.42857142857142855,1.0,7,14.0
2Y7L,4J5Q,B,A,7,146,0.5,0.8571428571428571,6,19.0
2Y9F,3DRF,A,B,149,8,0.5,1.0,8,14.0
2Y9F,3FOD,A,A,149,6,0.5,1.0,6,15.0
2Y9F,3FVA,A,A,149,6,0.6,0.8333333333333334,5,15.0
2Y9F,3L41,A,B,149,5,0.5,0.8,4,13.0
2Y9F,3MD5,A,A,149,6,0.6666666666666666,1.0,6,13.0
2Y9F,3MEA,A,B,149,3,0.6666666666666666,1.0,3,11.0
2Y9F,3MGN,A,H,149,1,1.0,1.0,1,6.0
2Y9F,3OBQ,A,B,149,9,0.5,0.8888888888888888,8,16.0
2Y9F,4J78,A,B,149,5,0.75,0.8,4,12.0
2YLB,3FOD,A,A,65,6,0.4,0.8333333333333334,5,12.0
2YLB,3HFO,A,B,65,66,0.3076923076923077,0.8,52,45.5
2YLB,3MGN,A,H,65,1,1.0,1.0,1,6.0
2YLB,3N11,B,A,65,325,0.38461538461538464,0.8,52,39.0
2YLB,4G14,A,A,65,5,0.5,0.8,4,10.0
2YNY,3FMY,A,A,106,65,0.38181818181818183,0.8461538461538461,55,47.5
2YNY,3FVA,A,A,106,6,0.4,0.8333333333333334,5,12.0
2YNY,3L41,A,B,106,5,0.4,1.0,5,11.0
2YNY,3MD4,A,A,106,6,0.4,0.8333333333333334,5,13.0
2YNY,3MD5,A,A,106,6,0.4,0.8333333333333334,5,13.0
2YNY,3MGN,A,H,106,1,1.0,1.0,1,6.0
2YNY,3Q2X,A,A,106,6,0.3333333333333333,1.0,6,12.0
2YNY,3SO6,A,Q,106,13,0.46153846153846156,1.0,13,23.5
2ZCM,3FE7,A,L,177,5,0.4,1.0,5,15.0
2ZCM,3FVA,A,A,177,6,0.3333333333333333,1.0,6,14.0
2ZCM,3L41,A,B,177,5,0.5,0.8,4,12.0
2ZCM,3MEA,A,B,177,3,0.6666666666666666,1.0,3,6.0
2ZCM,3MGN,A,H,177,1,1.0,1.0,1,6.0
2ZCM,3PZZ,A,A,177,6,0.6,0.8333333333333334,5,12.0
2ZCM,3Q2X,A,A,177,6,0.6,0.8333333333333334,5,12.0
2ZCM,3ZZY,A,C,177,8,0.5714285714285714,0.875,7,17.0
2ZCM,4J78,A,B,177,5,0.4,1.0,5,13.0
2ZU1,3FOD,A,A,180,6,0.6,0.8333333333333334,5,15.0
2ZU1,3MD5,A,A,180,6,0.8,0.8333333333333334,5,18.0
2ZU1,3MGN,A,H,180,1,1.0,1.0,1,6.0
2ZU1,3OBQ,A,B,180,9,0.375,0.8888888888888888,8,15.0
2ZU1,3PTL,A,B,180,10,0.5,0.8,8,15.0
2ZU1,3PZZ,A,A,180,6,0.3333333333333333,1.0,6,18.0
3A0M,3MGN,A,H,25,1,1.0,1.0,1,6.0
3A0M,3PES,E,A,24,83,0.35,0.8333333333333334,20,23.0
3A0M,4AXY,A,A,25,18,0.8888888888888888,1.0,18,93.5
3A0M,4EUG,B,A,23,225,0.35,0.8695652173913043,20,22.0
3A7L,3FOD,A,A,128,6,0.3333333333333333,1.0,6,13.0
3A7L,3IVV,A,D,128,9,0.5,0.8888888888888888,8,18.0
3A7L,3L41,A,B,128,5,0.75,0.8,4,15.0
3A7L,3MGN,A,H,128,1,1.0,1.0,1,6.0
3A7L,3PZZ,A,A,128,6,0.3333333333333333,1.0,6,13.0
3A7L,4AM1,A,A,128,345,0.30097087378640774,0.8046875,103,39.0
3A7L,4G14,A,A,128,5,0.75,0.8,4,13.0
3AMC,3DWV,A,B,308,163,0.3383458646616541,0.8159509202453987,133,41.5
3AMC,3MD4,A,A,308,6,0.3333333333333333,1.0,6,12.0
3AMC,3MGN,A,H,308,1,1.0,1.0,1,6.0
3AMC,3NVG,A,A,308,6,0.6,0.8333333333333334,5,18.0
3AMC,4J78,A,B,308,5,0.4,1.0,5,13.0
3AUB,3DRF,A,A,58,539,0.3333333333333333,0.8793103448275862,51,42.5
3AUB,3F7E,A,A,58,128,0.3125,0.8275862068965517,48,22.5
3AUB,3MGN,A,H,58,1,1.0,1.0,1,6.0
3AUB,3N11,A,A,58,325,0.36,0.8620689655172413,50,26.5
3AUB,3Q2X,A,A,58,6,0.6,0.8333333333333334,5,12.0
3AUB,3R87,A,A,58,132,0.34,0.8620689655172413,50,31.0
3AUB,3SUK,A,A,58,124,0.3333333333333333,0.8275862068965517,48,31.5
3B5O,3BZZ,A,B,230,81,0.3333333333333333,0.8148148148148148,66,38.0
3B5O,3DRF,A,B,230,8,0.42857142857142855,0.875,7,14.0
3B5O,3FOD,A,A,230,6,0.4,0.8333333333333334,5,13.0
3B5O,3HYD,A,A,230,7,0.6666666666666666,0.8571428571428571,6,16.0
3B5O,3L41,A,B,230,5,0.75,0.8,4,17.0
3B5O,3MD4,A,A,230,6,0.6,0.8333333333333334,5,19.0
3B5O,3MD5,A,A,230,6,0.8,0.8333333333333334,5,22.0
3B5O,3MGN,A,H,230,1,1.0,1.0,1,6.0
3B5O,3OQY,A,a,230,13,0.46153846153846156,1.0,13,20.0
3B5O,3Q2X,A,A,230,6,0.6,0.8333333333333334,5,16.0
3B5O,3ZIT,A,A,230,74,0.3225806451612903,0.8378378378378378,62,32.0
3B5O,4J78,A,B,230,5,0.75,0.8,4,14.0
3BA1,3MEA,A,B,312,3,0.3333333333333333,1.0,3,7.0
3BA1,3MGN,A,H,312,1,1.0,1.0,1,6.0
3BA1,3OQY,A,a,312,13,0.3076923076923077,1.0,13,16.0
3BA1,3Q2X,A,A,312,6,0.6,0.8333333333333334,5,17.0
3BA1,3TDN,A,A,312,121,0.33663366336633666,0.8347107438016529,101,40.0
3BA1,4G14,A,A,312,5,0.6,1.0,5,16.0
3BA1,4J78,A,B,312,5,0.4,1.0,5,10.0
3BED,3DRF,A,B,130,8,0.42857142857142855,0.875,7,15.0
3BED,3FOD,A,A,130,6,0.6666666666666666,1.0,6,17.0
3BED,3MEA,A,B,130,3,0.6666666666666666,1.0,3,8.0
3BED,3MGN,A,H,130,1,1.0,1.0,1,6.0
3BED,3RY0,A,A,130,65,0.3064516129032258,0.9538461538461539,62,35.0
3BQX,3FE7,A,L,139,5,0.5,0.8,4,19.0
3BQX,3LAA,A,A,139,169,0.30701754385964913,0.8201438848920863,114,43.5
3BQX,3MD4,A,A,139,6,0.3333333333333333,1.0,6,15.0
3BQX,3MD5,A,A,139,6,0.5,1.0,6,18.0
3BQX,3MGN,A,H,139,1,1.0,1.0,1,6.0
3BQX,3PZZ,A,A,139,6,0.6,0.8333333333333334,5,13.0
3BQX,4AXY,A,A,139,18,0.35294117647058826,0.9444444444444444,17,20.0
3BZQ,3FOD,A,A,99,6,0.4,0.8333333333333334,5,11.0
3BZQ,3HFO,A,A,99,65,0.35714285714285715,0.8615384615384616,56,34.0
3BZQ,3MEA,A,B,99,3,1.0,1.0,3,14.0
3BZQ,3MGN,A,H,99,1,1.0,1.0,1,6.0
3BZQ,4J78,A,B,99,5,0.75,0.8,4,14.0
3BZZ,3FOD,A,A,19,6,0.6,0.8333333333333334,5,11.0
3BZZ,3G1S,B,A,81,209,0.38461538461538464,0.8024691358024691,65,36.5
3BZZ,3HP4,A,A,19,182,0.3333333333333333,0.9473684210526315,18,22.0
3BZZ,3HYD,B,A,81,7,0.5,0.8571428571428571,6,15.0
3BZZ,3L41,B,B,81,5,0.6,1.0,5,10.0
3BZZ,3MGN,A,H,19,1,1.0,1.0,1,6.0
3BZZ,3NPV,A,A,19,249,0.375,0.8421052631578947,16,21.5
3BZZ,3NVG,A,A,19,6,0.4,0.8333333333333334,5,9.0
3BZZ,3Q2X,B,A,81,6,0.5,1.0,6,14.0
3BZZ,3Q6L,A,A,19,131,0.3125,0.8421052631578947,16,18.0
3BZZ,3RZY,A,A,19,139,0.3125,0.8421052631578947,16,18.0
3BZZ,3SEB,A,A,19,238,0.47058823529411764,0.8947368421052632,17,19.5
3BZZ,4DKN,A,A,19,209,0.3125,0.8421052631578947,16,21.0
3BZZ,4ERY,A,A,19,304,0.3888888888888889,0.9473684210526315,18,21.0
3DRF,3FMY,B,A,8,65,0.375,1.0,8,12.0
3DRF,3FOD,A,A,539,6,0.6666666666666666,1.0,6,16.0
3DRF,3FVA,A,A,539,6,0.5,1.0,6,16.0
3DRF,3I2Z,A,B,539,67,0.3508771929824561,0.8507462686567164,57,33.5
3DRF,3IVV,A,D,539,9,0.625,0.8888888888888888,8,22.0
3DRF,3L41,A,B,539,5,0.4,1.0,5,15.0
3DRF,3LAA,B,A,8,169,0.5714285714285714,0.875,7,22.0
3DRF,3LG3,B,A,8,419,0.5714285714285714,0.875,7,19.0
3DRF,3MD5,A,A,539,6,1.0,0.8333333333333334,5,17.0
3DRF,3MEA,A,B,539,3,0.6666666666666666,1.0,3,11.0
3DRF,3MGN,A,H,539,1,1.0,1.0,1,6.0
3DRF,3NE0,B,A,8,208,0.5714285714285714,0.875,7,16.0
3DRF,3NPV,B,A,8,249,0.5714285714285714,0.875,7,17.0
3DRF,3OBQ,B,A,8,141,0.375,1.0,8,14.0
3DRF,3PKV,B,A,8,221,0.375,1.0,8,15.0
3DRF,3PTL,A,B,539,10,0.5,1.0,10,21.0
3DRF,3Q2X,A,A,539,6,0.5,1.0,6,15.0
3DRF,3SO6,A,Q,539,13,0.45454545454545453,0.8461538461538461,11,29.0
3DRF,3U97,B,A,8,77,0.375,1.0,8,11.0
3DRF,3UR8,B,A,8,321,0.5,1.0,8,15.0
3DRF,3VZ9,A,D,539,60,0.3333333333333333,0.8,48,34.0
3DRF,3W4Q,B,A,8,258,0.5714285714285714,0.875,7,16.0
3DRF,3ZZY,A,C,539,8,0.375,1.0,8,15.0
3DRF,4DD5,B,A,8,387,0.625,1.0,8,18.0
3DRF,4ERY,B,A,8,304,0.7142857142857143,0.875,7,22.0
3DRF,4G6C,B,A,8,333,0.375,1.0,8,16.0
3DRF,4GS3,B,A,8,90,0.42857142857142855,0.875,7,15.0
3DRF,4HDE,A,A,539,168,0.3,0.8333333333333334,140,64.5
3DRF,4HJP,B,A,8,281,0.5714285714285714,0.875,7,14.0
3DRF,4J78,A,B,539,5,0.75,0.8,4,13.0
3DWV,3L41,A,B,162,5,0.6,1.0,5,15.0
3DWV,3M9J,A,A,162,105,0.31521739130434784,0.8761904761904762,92,33.5
3DWV,3MD4,A,A,162,6,0.6,0.8333333333333334,5,16.0
3DWV,3MD5,A,A,162,6,0.6,0.8333333333333334,5,17.0
3DWV,3MEA,A,B,162,3,0.6666666666666666,1.0,3,8.0
3DWV,3MGN,A,H,162,1,1.0,1.0,1,6.0
3E5T,3FE7,A,L,228,5,0.75,0.8,4,21.0
3E5T,3FOD,A,A,228,6,0.4,0.8333333333333334,5,11.0
3E5T,3L41,A,B,228,5,0.5,0.8,4,12.0
3E5T,3MEA,A,B,228,3,0.3333333333333333,1.0,3,8.0
3E5T,3MGN,A,H,228,1,1.0,1.0,1,6.0
3E5T,3Q2X,A,A,228,6,0.3333333333333333,1.0,6,15.0
3E5T,3SO6,A,Q,228,13,0.5454545454545454,0.8461538461538461,11,18.5
3E5T,4DKN,A,A,228,209,0.3160919540229885,0.8325358851674641,174,134.0
3E5T,4G14,A,A,228,5,0.4,1.0,5,14.0
3E7R,3MD4,L,A,40,6,0.6,0.8333333333333334,5,14.0
3E7R,3MGN,L,H,40,1,1.0,1.0,1,6.0
3E7R,3Q2X,L,A,40,6,0.4,0.8333333333333334,5,14.0
3E7R,3SZH,L,F,40,117,0.35294117647058826,0.85,34,40.0
3E7R,4J5O,L,A,40,111,0.375,0.8,32,42.5
3EUR,3FVA,A,A,140,6,0.4,0.8333333333333334,5,15.0
3EUR,3HYD,A,A,140,7,0.5,0.8571428571428571,6,17.0
3EUR,3MD4,A,A,140,6,0.6,0.8333333333333334,5,13.0
3EUR,3MD5,A,A,140,6,0.6,0.8333333333333334,5,14.0
3EUR,3MGN,A,H,140,1,1.0,1.0,1,6.0
3EUR,4J78,A,B,140,5,0.8,1.0,5,16.0
3F2Z,3FOD,A,A,149,6,0.6,0.8333333333333334,5,14.0
3F2Z,3FVA,A,A,149,6,0.6,0.8333333333333334,5,14.0
3F2Z,3L41,A,B,149,5,0.5,0.8,4,13.0
3F2Z,3MD5,A,A,149,6,0.6,0.8333333333333334,5,13.0
3F2Z,3MGN,A,H,149,1,1.0,1.0,1,6.0
3F7E,3FE7,A,L,128,5,0.5,0.8,4,18.0
3F7E,3FOD,A,A,128,6,0.4,0.8333333333333334,5,9.0
3F7E,3MGN,A,H,128,1,1.0,1.0,1,6.0
3FCN,3FOD,A,A,158,6,0.4,0.8333333333333334,5,9.0
3FCN,3L41,A,B,158,5,0.5,0.8,4,13.0
3FCN,3MGN,A,H,158,1,1.0,1.0,1,6.0
3FCN,3Q2X,A,A,158,6,0.6,0.8333333333333334,5,15.0
3FCN,4G14,A,A,158,5,0.6,1.0,5,12.0
3FE7,3GBW,L,A,5,161,0.5,0.8,4,12.0
3FE7,3HHP,L,A,5,312,0.6,1.0,5,13.0
3FE7,3HP4,L,A,5,182,0.4,1.0,5,13.0
3FE7,3HWU,L,A,5,144,0.75,0.8,4,13.0
3FE7,3HYD,A,A,83,7,0.5,0.8571428571428571,6,17.0
3FE7,3I4O,L,A,5,68,0.6,1.0,5,11.0
3FE7,3IHS,L,A,5,85,0.5,0.8,4,10.0
3FE7,3IVV,L,A,5,140,0.4,1.0,5,20.0
3FE7,3LG3,L,A,5,419,0.75,0.8,4,22.0
3FE7,3M8J,L,A,5,90,0.4,1.0,5,11.0
3FE7,3MD4,A,A,83,6,0.6,0.8333333333333334,5,16.0
3FE7,3MD5,A,A,83,6,0.6,0.8333333333333334,5,15.0
3FE7,3MGN,A,H,83,1,1.0,1.0,1,6.0
3FE7,3MRE,A,P,83,9,0.3333333333333333,1.0,9,10.0
3FE7,3NVG,A,A,83,6,0.4,0.8333333333333334,5,14.0
3FE7,3O0P,L,A,5,194,0.5,0.8,4,9.0
3FE7,3OBQ,L,A,5,141,0.5,0.8,4,14.0
3FE7,3OQY,L,A,5,102,0.5,0.8,4,10.0
3FE7,3PVE,L,A,5,175,0.4,1.0,5,13.0
3FE7,3PZZ,A,A,83,6,0.4,0.8333333333333334,5,15.0
3FE7,3SUK,L,A,5,124,0.75,0.8,4,10.0
3FE7,3SZH,L,A,5,115,0.5,0.8,4,19.0
3FE7,3T0H,L,A,5,208,0.5,0.8,4,18.0
3FE7,3TYS,L,A,5,75,0.5,0.8,4,18.0
3FE7,3US6,L,A,5,148,0.4,1.0,5,14.0
3FE7,3VZ9,L,B,5,103,0.4,1.0,5,12.0
3FE7,3ZBD,L,A,5,110,0.5,0.8,4,8.0
3FE7,4ACJ,L,A,5,167,0.4,1.0,5,16.0
3FE7,4ANN,L,A,5,176,0.5,0.8,4,9.0
3FE7,4EK3,L,A,5,287,0.5,0.8,4,16.0
3FE7,4ERY,L,A,5,304,0.4,1.0,5,19.0
3FE7,4F01,L,A,5,218,0.75,0.8,4,12.0
3FE7,4GA2,L,A,5,144,0.5,0.8,4,13.0
3FE7,4GS3,L,A,5,90,0.6,1.0,5,12.0
3FE7,4J78,A,B,83,5,0.6,1.0,5,11.0
3FE7,5CYT,L,R,5,103,0.5,0.8,4,15.0
3FKE,3FOD,A,A,123,6,0.3333333333333333,1.0,6,11.0
3FKE,3MD4,A,A,123,6,0.6,0.8333333333333334,5,13.0
3FKE,3MD5,A,A,123,6,0.6,0.8333333333333334,5,14.0
3FKE,3MGN,A,H,123,1,1.0,1.0,1,6.0
3FKE,3PZZ,A,A,123,6,0.5,1.0,6,16.0
3FKE,3Q2X,A,A,123,6,0.4,0.8333333333333334,5,11.0
3FKE,4G14,A,A,123,5,0.5,0.8,4,12.0
3FMY,3L41,A,B,65,5,0.6,1.0,5,11.0
3FMY,3MD4,A,A,65,6,0.4,0.8333333333333334,5,10.0
3FMY,3MD5,A,A,65,6,0.4,0.8333333333333334,5,10.0
3FMY,3MEA,A,B,65,3,0.6666666666666666,1.0,3,9.0
3FMY,3MGN,A,H,65,1,1.0,1.0,1,6.0
3FMY,4H4J,A,A,65,236,0.3333333333333333,0.9692307692307692,63,41.0
3FOD,3FTD,A,A,6,240,0.4,0.8333333333333334,5,12.0
3FOD,3GBW,A,A,6,161,0.4,0.8333333333333334,5,12.0
3FOD,3HHP,A,A,6,312,0.5,1.0,6,13.0
3FOD,3HNY,A,M,6,156,0.4,0.8333333333333334,5,13.0
3FOD,3HWU,A,A,6,144,0.4,0.8333333333333334,5,9.0
3FOD,3IVV,A,A,6,140,0.8,0.8333333333333334,5,15.0
3FOD,3LAA,A,A,6,169,0.3333333333333333,1.0,6,11.0
3FOD,3M9J,A,A,6,105,0.6,0.8333333333333334,5,10.0
3FOD,3M9Q,A,A,6,89,0.4,0.8333333333333334,5,11.0
3FOD,3MEA,A,A,6,162,0.6,0.8333333333333334,5,10.0
3FOD,3MGN,A,A,6,45,0.4,0.8333333333333334,5,9.0
3FOD,3MRE,A,A,6,274,0.5,1.0,6,12.0
3FOD,3NPV,A,A,6,249,0.6,0.8333333333333334,5,15.0
3FOD,3NZL,A,A,6,73,0.5,1.0,6,16.0
3FOD,3P6J,A,A,6,125,0.6,0.8333333333333334,5,15.0
3FOD,3PID,A,A,6,387,0.6,0.8333333333333334,5,15.0
3FOD,3PTL,A,A,6,279,0.6666666666666666,1.0,6,16.0
3FOD,3PVE,A,A,6,175,0.6,0.8333333333333334,5,13.0
3FOD,3PZ9,A,A,6,357,0.4,0.8333333333333334,5,12.0
3FOD,3QDS,A,A,6,142,0.3333333333333333,1.0,6,11.0
3FOD,3QPA,A,A,6,196,0.4,0.8333333333333334,5,9.0
3FOD,3R6D,A,A,6,215,0.5,1.0,6,12.0
3FOD,3RY0,A,A,6,65,0.4,0.8333333333333334,5,10.0
3FOD,3SD2,A,A,6,86,0.8,0.8333333333333334,5,17.0
3FOD,3SO6,A,A,6,137,0.4,0.8333333333333334,5,10.0
3FOD,3SUK,A,A,6,124,0.4,0.8333333333333334,5,10.0
3FOD,3SZH,A,A,6,115,0.6666666666666666,1.0,6,13.0
3FOD,3TYS,A,A,6,75,0.4,0.8333333333333334,5,10.0
3FOD,3UR8,A,A,6,321,0.4,0.8333333333333334,5,13.0
3FOD,3V75,A,A,6,285,0.5,1.0,6,16.0
3FOD,3VOR,A,A,6,182,0.8,0.8333333333333334,5,15.0
3FOD,3VZ9,A,B,6,103,0.4,0.8333333333333334,5,10.0
3FOD,3W4Q,A,A,6,258,0.3333333333333333,1.0,6,13.0
3FOD,3ZSL,A,A,6,138,0.4,0.8333333333333334,5,10.0
3FOD,3ZZP,A,A,6,74,0.4,0.8333333333333334,5,14.0
3FOD,4AE7,A,A,6,186,0.3333333333333333,1.0,6,12.0
3FOD,4AM1,A,A,6,345,0.6666666666666666,1.0,6,15.0
3FOD,4ANN,A,A,6,176,0.6,0.8333333333333334,5,9.0
3FOD,4ERY,A,A,6,304,0.6,0.8333333333333334,5,15.0
3FOD,4ES1,A,A,6,95,0.6,0.8333333333333334,5,14.0
3FOD,4F01,A,A,6,218,0.6,0.8333333333333334,5,14.0
3FOD,4FR9,A,A,6,133,0.4,0.8333333333333334,5,13.0
3FOD,4G5X,A,A,6,275,0.4,0.8333333333333334,5,10.0
3FOD,4G6C,A,A,6,333,0.8,0.8333333333333334,5,18.0
3FOD,4G7X,A,B,6,102,0.6,0.8333333333333334,5,14.0
3FOD,4GA2,A,A,6,144,0.3333333333333333,1.0,6,11.0
3FOD,4H4J,A,A,6,236,0.5,1.0,6,14.0
3FOD,4IL7,A,A,6,85,0.6,0.8333333333333334,5,13.0
3FOD,5CYT,A,R,6,103,0.6,0.8333333333333334,5,11.0
3FSO,3L41,A,B,109,5,0.5,0.8,4,11.0
3FSO,3MD4,A,A,109,6,0.6,0.8333333333333334,5,12.0
3FSO,3MD5,A,A,109,6,0.6,0.8333333333333334,5,11.0
3FSO,3MGN,A,H,109,1,1.0,1.0,1,6.0
3FSO,3PZZ,A,A,109,6,0.6,0.8333333333333334,5,15.0
3FSO,4J78,A,B,109,5,0.6,1.0,5,14.0
3FTD,3HYD,A,A,240,7,0.6666666666666666,0.8571428571428571,6,14.0
3FTD,3I4O,A,B,240,67,0.31666666666666665,0.8955223880597015,60,41.5
3FTD,3IVV,A,D,240,9,0.375,0.8888888888888888,8,12.0
3FTD,3L41,A,B,240,5,0.75,0.8,4,18.0
3FTD,3MGN,A,H,240,1,1.0,1.0,1,6.0
3FTD,3NVG,A,A,240,6,0.6,0.8333333333333334,5,13.0
3FTD,3OBQ,A,A,240,141,0.328,0.8865248226950354,125,47.0
3FTD,3PZZ,A,A,240,6,0.6,0.8333333333333334,5,13.0
3FTD,3Q2X,A,A,240,6,0.4,0.8333333333333334,5,13.0
3FTD,3SO6,A,Q,240,13,0.45454545454545453,0.8461538461538461,11,26.0
3FTD,4GS3,A,A,240,90,0.3684210526315789,0.8444444444444444,76,41.5
3FTD,4J78,A,B,240,5,0.75,0.8,4,15.0
3FVA,3HNY,A,M,6,156,0.6,0.8333333333333334,5,19.0
3FVA,3HWU,A,A,6,144,0.4,0.8333333333333334,5,12.0
3FVA,3HZ8,A,A,6,192,0.4,0.8333333333333334,5,12.0
3FVA,3I2Z,A,A,6,71,0.3333333333333333,1.0,6,10.0
3FVA,3I7M,A,A,6,134,0.4,0.8333333333333334,5,12.0
3FVA,3K6Y,A,A,6,227,0.3333333333333333,1.0,6,13.0
3FVA,3LAX,A,A,6,106,0.4,0.8333333333333334,5,12.0
3FVA,3LG3,A,A,6,419,0.5,1.0,6,14.0
3FVA,3MRE,A,B,6,100,0.3333333333333333,1.0,6,14.0
3FVA,3N11,A,A,6,325,0.5,1.0,6,19.0
3FVA,3NPV,A,B,6,246,0.5,1.0,6,12.0
3FVA,3O5P,A,A,6,128,0.4,0.8333333333333334,5,13.0
3FVA,3P6J,A,A,6,125,0.4,0.8333333333333334,5,9.0
3FVA,3PES,A,A,6,83,0.4,0.8333333333333334,5,10.0
3FVA,3PIW,A,A,6,154,0.5,1.0,6,19.0
3FVA,3PKV,A,A,6,221,0.4,0.8333333333333334,5,12.0
3FVA,3PSM,A,A,6,47,0.5,1.0,6,14.0
3FVA,3PVE,A,A,6,175,0.6,0.8333333333333334,5,16.0
3FVA,3PZ9,A,A,6,357,0.6666666666666666,1.0,6,19.0
3FVA,3Q6L,A,A,6,131,0.4,0.8333333333333334,5,15.0
3FVA,3RZY,A,A,6,139,0.4,0.8333333333333334,5,15.0
3FVA,3S0A,A,A,6,119,0.3333333333333333,1.0,6,13.0
3FVA,3SEB,A,A,6,238,0.6,0.8333333333333334,5,21.0
3FVA,3U6G,A,A,6,125,0.6,0.8333333333333334,5,16.0
3FVA,3V1A,A,A,6,48,0.4,0.8333333333333334,5,11.0
3FVA,3VZ9,A,B,6,103,0.5,1.0,6,16.0
3FVA,4AM1,A,A,6,345,0.5,1.0,6,18.0
3FVA,4ANN,A,A,6,176,0.3333333333333333,1.0,6,14.0
3FVA,4AVR,A,A,6,94,0.3333333333333333,1.0,6,13.0
3FVA,4B6G,A,A,6,283,0.4,0.8333333333333334,5,13.0
3FVA,4B9G,A,A,6,146,0.6,0.8333333333333334,5,16.0
3FVA,4DQ7,A,A,6,168,0.4,0.8333333333333334,5,13.0
3FVA,4DT4,A,A,6,160,0.4,0.8333333333333334,5,13.0
3FVA,4ES1,A,A,6,95,0.6,0.8333333333333334,5,16.0
3FVA,4F3J,A,A,6,143,0.3333333333333333,1.0,6,12.0
